Rot,VH,Team,Pitcher,Final,Open,Close,Run Line,Column1,Open OU,Column2,Close OU,Column3,Adj_Date,RunLine,OpenOU,CloseOU
922,H,CWS,INOVA-R,5,-110,-116,-1.5,153,9,-120,9,100,20190407,,,
923,V,TEX,SMILLER-R,2,115,107,1.5,-180,9,-110,9.5,100,20190407,,,
924,H,LAA,CSTRATTON-R,7,-135,-117,-1.5,155,9,-110,9.5,-120,20190407,,,
925,V,MIN,JBERRIOS-R,1,110,124,1.5,-180,8.5,100,8.5,100,20190407,,,
926,H,PHI,ZEFLIN-R,2,-130,-134,-1.5,155,8.5,-120,8.5,-120,20190407,,,
927,V,TAM,YCHIRINOS-R,3,-130,-115,-1.5,148,7.5,-110,7,-120,20190407,,,
928,H,SFO,DPOMERANZ-L,0,110,105,1.5,-170,7.5,-110,7,100,20190407,,,
929,V,BOS,Undecided,1,-115,-106,-1.5,130,9.5,-110,9.5,-105,20190407,,,
930,H,ARI,MKELLY-R,0,-105,-104,1.5,-150,9.5,-110,9.5,-115,20190407,,,
951,V,PIT,JTAILLON-R,0,117,120,1.5,-175,8,-110,8.5,-120,20190408,,,
952,H,CUB,JLESTER-L,10,-129,-130,-1.5,151,8,-110,8.5,100,20190408,,,
953,V,WAS,ASANCHEZ-R,3,120,135,1.5,-155,9,-110,9.5,-120,20190408,,,
954,H,PHI,VVELASQUEZ-R,4,-140,-145,-1.5,135,9,-110,9.5,100,20190408,,,
955,V,LAD,HRYU-L,3,-130,-103,1.5,-215,8.5,100,8,-115,20190408,,,
956,H,STL,MMIKOLAS-R,4,110,-107,-1.5,180,8.5,-120,8,-105,20190408,,,
957,V,ATL,JTEHERAN-R,8,125,100,1.5,-190,10,-120,10.5,-120,20190408,,,
958,H,COL,KFREELAND-L,6,-145,-110,-1.5,163,10,100,10.5,100,20190408,,,
959,V,SDG,ELAUER-L,6,115,120,1.5,-190,7,100,7,-115,20190408,,,
960,H,SFO,MBUMGARNER-L,5,-135,-130,-1.5,163,7,-120,7,-105,20190408,,,
961,V,TAM,BSNELL-L,5,-150,-168,-1.5,-110,7.5,-119,7.5,-115,20190408,,,
962,H,CWS,CRODON-L,1,130,158,1.5,-110,7.5,-101,7.5,-105,20190408,,,
963,V,OAK,MESTRADA-R,4,-150,-162,-1.5,-115,9,100,10,-105,20190408,,,
964,H,BAL,ACASHNER-R,12,130,152,1.5,-105,9,-120,10,-115,20190408,,,
965,V,NYY,MTANAKA-R,3,140,138,1.5,-160,7.5,-110,7.5,-120,20190408,,,
966,H,HOU,JVERLANDER-R,4,-160,-148,-1.5,140,7.5,-110,7.5,100,20190408,,,
967,V,SEA,FHERNANDEZ-R,13,-140,-110,-1.5,141,9,-118,10,-110,20190408,,,
968,H,KAN,HBAILEY-R,5,120,100,1.5,-161,9,-102,10,-110,20190408,,,
969,V,MIL,JCHACIN-R,2,-120,-106,-1.5,141,8.5,100,9,-110,20190408,,,
970,H,LAA,TCAHILL-R,5,100,-104,1.5,-161,8.5,-120,9,-110,20190408,,,
901,V,MIA,JURENA-R,0,140,170,1.5,-122,8,-110,8.5,-105,20190409,,,
902,H,CIN,LCASTILLO-R,14,-160,-185,-1.5,102,8,-110,8.5,-115,20190409,,,
903,V,WAS,SSTRASBURG-R,10,120,133,1.5,-168,7,-110,8,-115,20190409,,,
904,H,PHI,ANOLA-R,6,-140,-143,-1.5,146,7,-110,8,-105,20190409,,,
905,V,LAD,RSTRIPLING-R,0,-130,-120,-1.5,133,8.5,-110,8.5,100,20190409,,,
906,H,STL,DHUDSON-R,4,110,110,1.5,-153,8.5,-110,8.5,-120,20190409,,,
907,V,ATL,MFRIED-L,7,105,-102,1.5,-195,10.5,-110,10.5,-115,20190409,,,
908,H,COL,GMARQUEZ-R,1,-125,-108,-1.5,166,10.5,-110,10.5,-105,20190409,,,
909,V,SDG,JLUCCHESI-L,2,-125,-132,-1.5,120,7.5,-110,7.5,100,20190409,,,
910,H,SFO,DHOLLAND-L,7,105,122,1.5,-140,7.5,-110,7.5,-120,20190409,,,
911,V,CLE,CKLUBER-R,8,-160,-135,-1.5,115,7,-110,8,100,20190409,,,
912,H,DET,JZIMMERMANN-R,2,140,125,1.5,-135,7,-110,8,-120,20190409,,,
913,V,TOR,MSHOEMAKER-R,7,199,225,1.5,115,7.5,-110,8,-105,20190409,,,
914,H,BOS,CSALE-L,5,-240,-255,-1.5,-135,7.5,-110,8,-115,20190409,,,
915,V,TAM,CMORTON-R,10,-145,-170,-1.5,-105,8,-110,8.5,-110,20190409,,,
916,H,CWS,ESANTANA-R,5,125,160,1.5,-115,8,-110,8.5,-110,20190409,,,
917,V,OAK,BANDERSON-L,13,-145,-180,-1.5,-119,9,-110,9.5,100,20190409,,,
918,H,BAL,JMEANS-L,2,125,165,1.5,-101,9,-110,9.5,-120,20190409,,,
919,V,NYY,JLOAISIGA-R,3,151,178,1.5,-117,8.5,-110,8,-115,20190409,,,
920,H,HOU,GCOLE-R,6,-175,-196,-1.5,-103,8.5,-110,8,-105,20190409,,,
921,V,SEA,MGONZALES-L,6,-130,100,1.5,-195,9,-110,9,-105,20190409,,,
922,H,KAN,JJUNIS-R,3,110,-110,-1.5,166,9,-110,9,-115,20190409,,,
923,V,MIN,KGIBSON-R,14,184,230,1.5,-105,6.5,-110,6.5,-105,20190409,,,
924,H,NYM,JDEGROM-R,8,-220,-260,-1.5,-115,6.5,-110,6.5,-115,20190409,,,
925,V,TEX,MMINOR-L,4,120,135,1.5,-155,8.5,-110,8.5,-110,20190409,,,
926,H,ARI,ZGREINKE-R,5,-140,-145,-1.5,135,8.5,-110,8.5,-110,20190409,,,
927,V,MIL,FPERALTA-R,8,-120,-138,-1.5,108,8.5,-110,8.5,-125,20190409,,,
928,H,LAA,MHARVEY-R,11,100,128,1.5,-128,8.5,-110,8.5,105,20190409,,,
953,V,SDG,NMARGEVICIUS-L,3,-110,-105,-1.5,151,7.5,-110,8,100,20190410,,,
954,H,SFO,DRODRIGUEZ-R,1,-110,-105,1.5,-175,7.5,-110,8,-120,20190410,,,
955,V,MIA,TRICHARDS-R,1,130,145,1.5,-145,8.5,-110,9,-105,20190410,,,
956,H,CIN,TMAHLE-R,2,-150,-155,-1.5,125,8.5,-110,9,-115,20190410,,,
957,V,WAS,JHELLICKSON-R,15,128,147,1.5,-145,9,-110,9,-120,20190410,,,
958,H,PHI,NPIVETTA-R,1,-148,-157,-1.5,125,9,-110,9,100,20190410,,,
959,V,LAD,KMAEDA-R,2,-107,-105,-1.5,148,8.5,-110,8,-110,20190410,,,
960,H,STL,JFLAHERTY-R,7,-113,-105,1.5,-170,8.5,-110,8,-110,20190410,,,
961,V,PIT,JLYLES-R,5,135,157,1.5,-140,7,-110,7.5,-120,20190410,,,
962,H,CUB,YDARVISH-R,2,-155,-167,-1.5,120,7,-110,7.5,100,20190410,,,
963,V,CLE,TBAUER-R,1,-151,-145,-1.5,105,7.5,-110,7,-110,20190410,,,
964,H,DET,MBOYD-L,4,131,135,1.5,-125,7.5,-110,7,-110,20190410,,,
965,V,TAM,TGLASNOW-R,9,-140,-170,-1.5,-107,8.5,-110,8.5,-110,20190410,,,
966,H,CWS,RLOPEZ-R,1,120,160,1.5,-113,8.5,-110,8.5,-110,20190410,,,
967,V,OAK,FMONTAS-R,10,-137,-180,-1.5,-130,9.5,-110,9.5,-115,20190410,,,
968,H,BAL,DSTRAILY-R,3,117,165,1.5,110,9.5,-110,9.5,-105,20190410,,,
969,V,NYY,JPAXTON-L,6,110,110,1.5,-190,8,-110,8,-115,20190410,,,
970,H,HOU,CMCHUGH-R,8,-130,-120,-1.5,163,8,-110,8,-105,20190410,,,
971,V,SEA,YKIKUCHI-L,6,-125,-155,-1.5,-110,9,-110,9.5,-120,20190410,,,
972,H,KAN,HFILLMYER-R,5,105,145,1.5,-110,9,-110,9.5,100,20190410,,,
973,V,MIN,JODORIZZI-R,6,180,175,1.5,-131,7,-110,7,-125,20190410,,,
974,H,NYM,NSYNDERGAARD-R,9,-215,-190,-1.5,111,7,-110,7,105,20190410,,,
975,V,TEX,LLYNN-R,5,127,120,1.5,-180,8.5,-110,8,-115,20190410,,,
976,H,ARI,RRAY-L,2,-147,-130,-1.5,155,8.5,-110,8,-105,20190410,,,
977,V,MIL,BWOODRUFF-R,2,-115,-170,-1.5,-120,8.5,-110,8,-125,20190410,,,
978,H,LAA,FPENA-R,4,-105,160,1.5,100,8.5,-110,8,105,20190410,,,
901,V,MIA,PLOPEZ-R,0,148,157,1.5,-139,8.5,-110,8.5,-115,20190411,,,
902,H,CIN,SGRAY-R,5,-170,-167,-1.5,118,8.5,-110,8.5,-105,20190411,,,
903,V,LAD,WBUEHLER-R,7,-140,-134,-1.5,125,8,-110,8.5,-105,20190411,,,
904,H,STL,MWACHA-R,11,120,124,1.5,-145,8,-110,8.5,-115,20190411,,,
905,V,NYM,SMATZ-L,6,110,122,1.5,-174,8.5,-110,9,-110,20190411,,,
906,H,ATL,KGAUSMAN-R,3,-130,-132,-1.5,150,8.5,-110,9,-110,20190411,,,
907,V,PIT,JMUSGROVE-R,0,120,116,1.5,-180,10.5,-110,9,110,20190411,,,
908,H,CUB,JQUINTANA-L,2,-140,-126,-1.5,155,10.5,-110,9,-130,20190411,,,
909,V,SDG,PAVILA-R,7,117,108,1.5,-185,9,-110,9,-110,20190411,,,
910,H,ARI,ZGODLEY-R,6,-137,-118,-1.5,160,9,-110,9,-110,20190411,,,
911,V,COL,JGRAY-R,0,-125,-111,-1.5,148,7.5,-110,7.5,-105,20190411,,,
912,H,SFO,JSAMARDZIJA-R,1,105,101,1.5,-170,7.5,-110,7.5,-115,20190411,,,
913,V,OAK,ABROOKS-R,8,-160,-150,-1.5,-105,9.5,-110,8.5,-115,20190411,,,
914,H,BAL,DBUNDY-R,5,140,140,1.5,-115,9.5,-110,8.5,-105,20190411,,,
915,V,CLE,SBIEBER-R,4,-140,-135,-1.5,125,8,-110,7.5,105,20190411,,,
916,H,DET,STURNBULL-R,0,120,125,1.5,-145,8,-110,7.5,-125,20190411,,,
917,V,SEA,MLEAKE-R,7,-140,-144,-1.5,110,9.5,-110,10,-105,20190411,,,
918,H,KAN,JLOPEZ-R,6,120,134,1.5,-130,9.5,-110,10,-115,20190411,,,
919,V,TOR,ASANCHEZ-R,6,155,165,1.5,-125,9,-110,9,-120,20190411,,,
920,H,BOS,NEOVALDI-R,7,-180,-180,-1.5,105,9,-110,9,100,20190411,,,
951,V,PIT,TWILLIAMS-R,6,140,175,1.5,-120,8,-110,8,-105,20190412,,,
952,H,WAS,PCORBIN-L,3,-160,-190,-1.5,100,8,-110,8,-115,20190412,,,
953,V,PHI,JARRIETA-R,9,-170,-158,-1.5,-110,7.5,-110,8.5,100,20190412,,,
954,H,MIA,SALCANTARA-R,1,148,148,1.5,-110,7.5,-110,8.5,-120,20190412,,,
955,V,NYM,ZWHEELER-R,6,100,100,1.5,-205,9,-110,9.5,-105,20190412,,,
956,H,ATL,KWRIGHT-R,2,-120,-110,-1.5,172,9,-110,9.5,-115,20190412,,,
957,V,SDG,CPADDACK-R,2,-120,-120,-1.5,135,8.5,-110,8,-115,20190412,,,
958,H,ARI,LWEAVER-R,1,100,110,1.5,-155,8.5,-110,8,-105,20190412,,,
959,V,MIL,CBURNES-R,8,140,145,1.5,-155,8,-110,8.5,-105,20190412,,,
960,H,LAD,JURIAS-L,5,-160,-155,-1.5,135,8,-110,8.5,-115,20190412,,,
961,V,COL,CBETTIS-R,2,105,130,1.5,-167,7.5,-110,7.5,100,20190412,,,
962,H,SFO,DPOMERANZ-L,3,-125,-140,-1.5,146,7.5,-110,7.5,-120,20190412,,,
963,V,CWS,LGIOLITO-R,7,195,185,1.5,-110,9,-110,9.5,-110,20190412,,,
964,H,NYY,JHAPP-L,6,-235,-205,-1.5,-110,9,-110,9.5,-110,20190412,,,
965,V,TAM,RSTANEK-R,11,-130,-145,-1.5,110,8.5,-110,8.5,-105,20190412,,,
966,H,TOR,TTHORNTON-R,7,110,135,1.5,-130,8.5,-110,8.5,-115,20190412,,,
967,V,BAL,DHESS-R,4,207,220,1.5,115,9.5,-110,10,-115,20190412,,,
968,H,BOS,ERODRIGUEZ-L,6,-250,-250,-1.5,-135,9.5,-110,10,-105,20190412,,,
969,V,OAK,MFIERS-R,8,-119,-115,-1.5,130,10,-110,11,100,20190412,,,
970,H,TEX,DSMYLY-L,6,-101,105,1.5,-150,10,-110,11,-120,20190412,,,
973,V,CLE,CCARRASCO-R,1,-140,-158,-1.5,-103,8,-110,7.5,100,20190412,,,
974,H,KAN,BKELLER-R,8,120,148,1.5,-117,8,-110,7.5,-120,20190412,,,
975,V,HOU,WMILEY-L,10,-135,-140,-1.5,115,9,-110,9,-105,20190412,,,
976,H,SEA,WLEBLANC-L,6,115,130,1.5,-135,9,-110,9,-115,20190412,,,
977,V,LAA,TSKAGGS-L,1,135,156,1.5,-130,10.5,-110,10.5,-105,20190412,,,
978,H,CUB,CHAMELS-L,5,-155,-166,-1.5,110,10.5,-110,10.5,-115,20190412,,,
901,V,PIT,CARCHER-R,2,,109,1.5,-195,8.5,-110,9,100,20190413,,,
902,H,WAS,ASANCHEZ-R,3,,-119,-1.5,166,8.5,-110,9,-120,20190413,,,
903,V,COL,KFREELAND-L,2,105,103,1.5,-205,7,-110,7,-105,20190413,,,
904,H,SFO,MBUMGARNER-L,5,-125,-113,-1.5,172,7,-110,7,-115,20190413,,,
905,V,PHI,ZEFLIN-R,3,-170,-165,-1.5,-105,8,-110,7.5,-105,20190413,,,
906,H,MIA,CSMITH-L,10,148,155,1.5,-115,8,-110,7.5,-115,20190413,,,
907,V,STL,AWAINWRIGHT-R,2,-140,-111,-1.5,135,9,-110,11,100,20190413,,,
908,H,CIN,TROARK-R,5,120,101,1.5,-155,9,-110,11,-120,20190413,,,
909,V,NYM,JVARGAS-L,7,115,140,1.5,-135,9,-110,10,100,20190413,,,
910,H,ATL,SNEWCOMB-L,11,-135,-150,-1.5,115,9,-110,10,-120,20190413,,,
911,V,SDG,MSTRAHM-L,5,100,100,1.5,-210,9,-110,9,-110,20190413,,,
912,H,ARI,MKELLY-R,4,-120,-110,-1.5,176,9,-110,9,-110,20190413,,,
913,V,MIL,ZDAVIES-R,4,103,137,1.5,-155,8.5,-110,9,-110,20190413,,,
914,H,LAD,CFERGUSON-L,1,-123,-147,-1.5,135,8.5,-110,9,-110,20190413,,,
915,V,CWS,INOVA-R,0,160,145,1.5,-135,9,-110,10,-110,20190413,,,
916,H,NYY,CSABATHIA-L,4,-185,-155,-1.5,115,9,-110,10,-110,20190413,,,
917,V,BAL,ACASHNER-R,9,199,240,1.5,120,9.5,-110,11,-105,20190413,,,
918,H,BOS,RPORCELLO-R,5,-240,-270,-1.5,-140,9.5,-110,11,-115,20190413,,,
919,V,DET,TROSS-R,3,151,180,1.5,-114,7.5,-110,8,-120,20190413,,,
920,H,MIN,MPINEDA-R,4,-175,-200,-1.5,-106,7.5,-110,8,100,20190413,,,
921,V,TAM,BSNELL-L,1,-165,-200,-1.5,-135,7.5,-110,8,-110,20190413,,,
922,H,TOR,CBUCHHOLZ-R,3,144,180,1.5,115,7.5,-110,8,-110,20190413,,,
923,V,CLE,JRODRIGUEZ-R,0,-135,-106,-1.5,144,9,-110,9,100,20190413,,,
924,H,KAN,HBAILEY-R,3,115,-104,1.5,-165,9,-110,9,-120,20190413,,,
927,V,HOU,JVERLANDER-R,3,-170,-188,-1.5,-131,8.5,-110,8.5,-110,20190413,,,
928,H,SEA,FHERNANDEZ-R,1,148,173,1.5,111,8.5,-110,8.5,-110,20190413,,,
929,V,LAA,CSTRATTON-R,6,144,185,1.5,-110,9,-110,9,-115,20190413,,,
930,H,CUB,KHENDRICKS-R,5,-165,-205,-1.5,-110,9,-110,9,-105,20190413,,,
951,V,PHI,VVELASQUEZ-R,3,-170,-150,-1.5,110,8.5,-110,8.5,105,20190414,,,
952,H,MIA,JURENA-R,1,148,140,1.5,-130,8.5,-110,8.5,-125,20190414,,,
953,V,PIT,JTAILLON-R,4,160,165,1.5,-132,7,-110,8,100,20190414,,,
954,H,WAS,MSCHERZER-R,3,-185,-180,-1.5,112,7,-110,8,-120,20190414,,,
955,V,STL,MMIKOLAS-R,9,-125,-120,-1.5,136,10.5,-110,10,-115,20190414,,,
956,H,CIN,ADESCLAFANI-R,5,105,110,1.5,-159,10.5,-110,10,-105,20190414,,,
957,V,COL,GMARQUEZ-R,4,-125,-108,-1.5,155,7,-110,7,100,20190414,,,
958,H,SFO,DHOLLAND-L,0,105,-102,1.5,-180,7,-110,7,-120,20190414,,,
959,V,SDG,ELAUER-L,4,110,125,1.5,-170,8.5,-110,8,-120,20190414,,,
960,H,ARI,ZGREINKE-R,8,-130,-135,-1.5,148,8.5,-110,8,100,20190414,,,
961,V,MIL,JCHACIN-R,1,115,130,1.5,-175,8.5,-110,9,105,20190414,,,
962,H,LAD,RSTRIPLING-R,7,-135,-140,-1.5,151,8.5,-110,9,-125,20190414,,,
963,V,NYM,JDEGROM-R,3,-155,-150,-1.5,105,8,-110,8.5,100,20190414,,,
964,H,ATL,JTEHERAN-R,7,135,140,1.5,-125,8,-110,8.5,-120,20190414,,,
965,V,CWS,CRODON-L,5,160,180,1.5,-119,8.5,-110,9,105,20190414,,,
966,H,NYY,MTANAKA-R,2,-185,-200,-1.5,-101,8.5,-110,9,-125,20190414,,,
967,V,BAL,JMEANS-L,0,218,230,1.5,106,10.5,-110,9.5,-115,20190414,,,
968,H,BOS,DPRICE-L,4,-265,-260,-1.5,-126,10.5,-110,9.5,-105,20190414,,,
969,V,TAM,CMORTON-R,8,-140,-128,-1.5,130,8,-110,8,-110,20190414,,,
970,H,TOR,MSTROMAN-R,4,120,118,1.5,-150,8,-110,8,-110,20190414,,,
971,V,DET,JZIMMERMANN-R,4,166,210,1.5,-103,8,-110,8,-105,20190414,,,
972,H,MIN,JBERRIOS-R,6,-195,-240,-1.5,-117,8,-110,8,-115,20190414,,,
973,V,CLE,CKLUBER-R,8,-150,-130,-1.5,115,7.5,-110,7.5,100,20190414,,,
974,H,KAN,JJUNIS-R,9,130,120,1.5,-135,7.5,-110,7.5,-120,20190414,,,
975,V,OAK,BANDERSON-L,7,-140,-145,-1.5,-102,11,-110,10,100,20190414,,,
976,H,TEX,ASAMPSON-R,8,120,135,1.5,-118,11,-110,10,-120,20190414,,,
977,V,HOU,GCOLE-R,3,-150,-185,-1.5,-119,8.5,-110,7.5,-120,20190414,,,
978,H,SEA,MGONZALES-L,2,130,170,1.5,-101,8.5,-110,7.5,100,20190414,,,
901,V,NYM,NSYNDERGAARD-R,7,100,103,1.5,-215,7.5,-110,7.5,100,20190415,,,
902,H,PHI,ANOLA-R,6,-120,-113,-1.5,180,7.5,-110,7.5,-120,20190415,,,
903,V,CUB,YDARVISH-R,7,-130,-135,-1.5,125,8.5,-110,8,-110,20190415,,,
904,H,MIA,TRICHARDS-R,2,110,125,1.5,-145,8.5,-110,8,-110,20190415,,,
905,V,STL,DHUDSON-R,7,110,125,1.5,-163,9,-110,9.5,105,20190415,,,
906,H,MIL,FPERALTA-R,10,-130,-135,-1.5,143,9,-110,9.5,-125,20190415,,,
907,V,CIN,LCASTILLO-R,3,155,170,1.5,-130,7,-110,7.5,-110,20190415,,,
908,H,LAD,CKERSHAW-L,4,-180,-185,-1.5,110,7,-110,7.5,-110,20190415,,,
909,V,COL,ASENZATELA-R,5,140,150,1.5,-145,7,-110,7.5,-110,20190415,,,
910,H,SDG,JLUCCHESI-L,2,-160,-160,-1.5,125,7,-110,7.5,-110,20190415,,,
911,V,BAL,DSTRAILY-R,8,211,230,1.5,129,10.5,-110,11,-105,20190415,,,
912,H,BOS,HVELAZQUEZ-R,1,-255,-260,-1.5,-149,10.5,-110,11,-115,20190415,,,
913,V,TOR,MSHOEMAKER-R,5,110,110,1.5,-190,8.5,-110,8.5,-115,20190415,,,
914,H,MIN,MPEREZ-L,3,-130,-120,-1.5,163,8.5,-110,8.5,-105,20190415,,,
915,V,LAA,TCAHILL-R,7,-125,-122,-1.5,121,10.5,-110,10.5,-120,20190415,,,
916,H,TEX,SMILLER-R,12,105,112,1.5,-141,10.5,-110,10.5,100,20190415,,,
917,V,KAN,HFILLMYER-R,4,110,106,1.5,-180,9,-110,9.5,100,20190415,,,
918,H,CWS,ESANTANA-R,5,-130,-116,-1.5,155,9,-110,9.5,-120,20190415,,,
919,V,CLE,TBAUER-R,6,-110,-113,-1.5,150,7.5,-110,7,-115,20190415,,,
920,H,SEA,YKIKUCHI-L,4,-110,103,1.5,-174,7.5,-110,7,-105,20190415,,,
951,V,NYM,SMATZ-L,3,-110,105,1.5,-183,9,-110,9,-110,20190416,,,
952,H,PHI,NPIVETTA-R,14,-110,-115,-1.5,158,9,-110,9,-110,20190416,,,
953,V,SFO,DRODRIGUEZ-R,7,166,162,1.5,-126,7.5,-110,8,-105,20190416,,,
954,H,WAS,SSTRASBURG-R,3,-195,-174,-1.5,106,7.5,-110,8,-115,20190416,,,
955,V,CUB,JQUINTANA-L,4,-150,-130,-1.5,123,8,-110,8,-105,20190416,,,
956,H,MIA,PLOPEZ-R,0,130,120,1.5,-143,8,-110,8,-115,20190416,,,
957,V,ARI,RRAY-L,9,135,125,1.5,-165,8,-110,8.5,-105,20190416,,,
958,H,ATL,MFRIED-L,6,-155,-135,-1.5,144,8,-110,8.5,-115,20190416,,,
959,V,STL,JFLAHERTY-R,4,105,111,1.5,-185,9,-110,9,110,20190416,,,
960,H,MIL,BWOODRUFF-R,8,-125,-121,-1.5,160,9,-110,9,-130,20190416,,,
961,V,COL,JGRAY-R,8,130,-103,1.5,-215,7,-110,7.5,105,20190416,,,
962,H,SDG,NMARGEVICIUS-L,2,-150,-107,-1.5,180,7,-110,7.5,-125,20190416,,,
963,V,CIN,TMAHLE-R,1,144,158,1.5,-140,8.5,-110,8.5,100,20190416,,,
964,H,LAD,KMAEDA-R,6,-165,-168,-1.5,120,8.5,-110,8.5,-120,20190416,,,
965,V,BOS,CSALE-L,0,-110,-103,1.5,-210,8.5,-110,8.5,100,20190416,,,
966,H,NYY,JPAXTON-L,8,-110,-107,-1.5,176,8.5,-110,8.5,-120,20190416,,,
967,V,BAL,DBUNDY-R,2,215,215,1.5,103,8,-110,8,-105,20190416,,,
968,H,TAM,TGLASNOW-R,4,-260,-245,-1.5,-123,8,-110,8,-115,20190416,,,
969,V,TOR,ASANCHEZ-R,6,120,140,1.5,-150,8,-110,9,100,20190416,,,
970,H,MIN,KGIBSON-R,5,-140,-150,-1.5,130,8,-110,9,-120,20190416,,,
971,V,LAA,JBARRIA-R,0,104,105,1.5,-170,10.5,-110,10,-105,20190416,,,
972,H,TEX,MMINOR-L,5,-124,-115,-1.5,148,10.5,-110,10,-115,20190416,,,
973,V,KAN,JLOPEZ-R,1,-110,110,1.5,-185,9,-110,9,-110,20190416,,,
974,H,CWS,RLOPEZ-R,5,-110,-120,-1.5,160,9,-110,9,-110,20190416,,,
975,V,HOU,CMCHUGH-R,9,-145,-148,-1.5,-101,8.5,-110,9,-105,20190416,,,
976,H,OAK,MESTRADA-R,1,125,138,1.5,-119,8.5,-110,9,-115,20190416,,,
977,V,CLE,SBIEBER-R,4,105,-125,-1.5,119,8,-110,8,100,20190416,,,
978,H,SEA,MLEAKE-R,2,-125,115,1.5,-139,8,-110,8,-120,20190416,,,
979,V,PIT,JMUSGROVE-R,5,-130,102,1.5,-215,8,-110,7.5,-105,20190416,,,
980,H,DET,MBOYD-L,3,110,-112,-1.5,180,8,-110,7.5,-115,20190416,,,
901,V,NYM,ZWHEELER-R,2,113,100,1.5,-195,9,-110,8.5,100,20190417,,,
902,H,PHI,JARRIETA-R,3,-133,-110,-1.5,166,9,-110,8.5,-120,20190417,,,
903,V,STL,MWACHA-R,6,107,120,1.5,-170,9,-110,10,-120,20190417,,,
904,H,MIL,CBURNES-R,3,-127,-130,-1.5,148,9,-110,10,100,20190417,,,
905,V,CIN,SGRAY-R,2,160,160,1.5,-140,8,-110,8,-105,20190417,,,
906,H,LAD,WBUEHLER-R,3,-185,-170,-1.5,120,8,-110,8,-115,20190417,,,
907,V,SFO,JSAMARDZIJA-R,6,125,135,1.5,-162,9,-110,8.5,-110,20190417,,,
908,H,WAS,JHELLICKSON-R,9,-145,-145,-1.5,142,9,-110,8.5,-110,20190417,,,
909,V,CUB,CHAMELS-L,6,-168,-165,-1.5,-115,8,-110,8,-120,20190417,,,
910,H,MIA,SALCANTARA-R,0,146,155,1.5,-105,8,-110,8,100,20190417,,,
911,V,ARI,ZGODLEY-R,3,133,155,1.5,-130,9,-110,9,-110,20190417,,,
912,H,ATL,KGAUSMAN-R,2,-153,-165,-1.5,110,9,-110,9,-110,20190417,,,
913,V,KAN,BKELLER-R,4,-106,-115,-1.5,140,9.5,-110,8.5,-115,20190417,,,
914,H,CWS,LGIOLITO-R,3,-114,105,1.5,-160,9.5,-110,8.5,-105,20190417,,,
915,V,BOS,NEOVALDI-R,3,103,104,1.5,-175,9.5,-110,9,-115,20190417,,,
916,H,NYY,JHAPP-L,5,-123,-114,-1.5,151,9.5,-110,9,-105,20190417,,,
917,V,CLE,CCARRASCO-R,1,-140,-128,-1.5,127,8.5,-110,7.5,-120,20190417,,,
918,H,SEA,ESwanson-R,0,120,118,1.5,-147,8.5,-110,7.5,100,20190417,,,
919,V,BAL,DHESS-R,1,211,220,1.5,101,8.5,-110,8,-115,20190417,,,
920,H,TAM,RSTANEK-R,8,-255,-250,-1.5,-121,8.5,-110,8,-105,20190417,,,
921,V,TOR,TTHORNTON-R,1,125,150,1.5,-140,9,-110,8.5,100,20190417,,,
922,H,MIN,JODORIZZI-R,4,-145,-160,-1.5,120,9,-110,8.5,-120,20190417,,,
923,V,LAA,MHARVEY-R,4,102,115,1.5,-160,11,-110,10.5,-105,20190417,,,
924,H,TEX,LLYNN-R,5,-122,-125,-1.5,140,11,-110,10.5,-115,20190417,,,
925,V,HOU,WMILEY-L,1,-122,-101,1.5,-205,9,-110,8.5,-120,20190417,,,
926,H,OAK,FMONTAS-R,2,102,-109,-1.5,172,9,-110,8.5,100,20190417,,,
927,V,PIT,TWILLIAMS-R,3,-116,-108,-1.5,151,8,-110,8.5,-105,20190417,,,
928,H,DET,STURNBULL-R,2,-104,-102,1.5,-175,8,-110,8.5,-115,20190417,,,
951,V,ARI,LWEAVER-R,4,110,158,1.5,-140,9,-110,8.5,-120,20190418,,,
952,H,ATL,MSOROKA-R,1,-130,-168,-1.5,120,9,-110,8.5,100,20190418,,,
953,V,SFO,DPOMERANZ-L,2,180,177,1.5,-125,8,-110,7.5,-105,20190418,,,
954,H,WAS,PCORBIN-L,4,-215,-194,-1.5,105,8,-110,7.5,-115,20190418,,,
955,V,LAD,JURIAS-L,3,-110,-108,-1.5,140,9.5,-110,9.5,-120,20190418,,,
956,H,MIL,ZDAVIES-R,1,-110,-102,1.5,-160,9.5,-110,9.5,100,20190418,,,
957,V,PHI,ZEFLIN-R,2,-115,108,1.5,-170,10.5,-110,10.5,-120,20190418,,,
958,H,COL,KFREELAND-L,6,-105,-118,-1.5,148,10.5,-110,10.5,100,20190418,,,
959,V,CIN,TROARK-R,4,120,160,1.5,-145,7.5,-110,7.5,105,20190418,,,
960,H,SDG,CPADDACK-R,1,-140,-170,-1.5,125,7.5,-110,7.5,-125,20190418,,,
961,V,CWS,INOVA-R,7,103,-105,1.5,-210,8.5,-110,8.5,-125,20190418,,,
962,H,DET,TROSS-R,9,-123,-105,-1.5,176,8.5,-110,8.5,105,20190418,,,
963,V,TOR,CBUCHHOLZ-R,7,144,161,1.5,-125,8,-110,8,-120,20190418,,,
964,H,MIN,MPINEDA-R,4,-165,-172,-1.5,105,8,-110,8,100,20190418,,,
